playerID,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,hits_per_year,runs_per_year,rbis_per_year,hr_per_year
hassabi01,5,256,1054,163,305,217,58,23,0.289373814,0.407969639,7,178,0.342405619,25,0,84,44,0,1,8,0,0,Bill Hassamaer,N,180.0,72.0,0,0,1894-04-19,1896-07-06,hassb102,hassabi01,76.25,40.75,44.5,1.75
hassebu01,7,929,3517,469,1026,844,130,40,0.291725903,0.361671879,12,343,0.333422531,53,5,209,116,0,11,70,0,67,Buddy Hassett,N,180.0,71.0,2,1,4/14/1936,9/27/1942,hassb101,hassebu01,146.57142857142858,67.0,49.0,1.7142857142857142
hassero01,18,1192,3440,348,914,664,172,7,0.265697674,0.381686047,71,438,0.345083014,14,10,385,378,31,21,22,38,110,Ron Hassey,N,200.0,74.0,2,2,4/23/1978,9/3/1991,hassr001,hassero01,57.125,21.75,27.375,4.4375
hassljo01,3,37,46,9,11,9,2,0,0.239130435,0.282608696,0,4,0.270833333,0,1,2,7,0,0,4,0,0,Joe Hassler,N,165.0,72.0,3,2,5/26/1928,9/16/1930,hassj101,hassljo01,3.6666666666666665,3.0,1.3333333333333333,0.0
hassoge01,2,47,167,22,49,28,12,5,0.293413174,0.497005988,4,26,0.385416667,0,0,25,21,0,0,1,0,0,Gene Hasson,N,197.0,72.0,2,1,9/9/1937,5/11/1938,hassg101,hassoge01,24.5,11.0,13.0,2.0
hastisc01,9,294,1328,264,371,319,44,8,0.27936747,0.324548193,0,138,0.296323529,40,21,32,43,0,0,0,0,0,Scott Hastings,N,161.0,68.0,3,2,1871-05-06,1877-09-01,hasts101,hastisc01,46.375,33.0,17.25,0.0
hatchbi01,18,1233,4339,586,1146,852,210,30,0.264116156,0.363678267,54,399,0.315756036,218,87,267,476,23,55,53,38,76,Billy Hatcher,N,175.0,69.0,3,2,9/10/1984,5/9/1995,hatcb001,hatchbi01,76.4,39.06666666666667,26.6,3.6
hatchch01,1,8,15,0,1,1,0,0,0.066666667,0.066666667,0,1,0.125,0,0,1,7,0,0,0,0,0,Chris Hatcher,N,220.0,75.0,3,2,9/6/1998,9/26/1998,hatcc001,hatchch01,1.0,0.0,1.0,0.0
hatfifr01,15,722,2039,259,493,391,67,10,0.241785189,0.3212359,25,165,0.335185977,15,14,248,247,10,33,33,9,44,Fred Hatfield,N,171.0,73.0,2,2,8/31/1950,5/13/1958,hatff101,hatfifr01,41.083333333333336,21.583333333333332,13.75,2.0833333333333335
hattesc01,14,1314,4226,538,1153,791,249,7,0.272834832,0.410317085,106,527,0.36497545,3,8,562,503,27,42,15,31,117,Scott Hatteberg,N,192.0,73.0,2,2,9/8/1995,5/25/2008,hatts001,hattesc01,82.35714285714286,38.42857142857143,37.642857142857146,7.571428571428571
hattijo01,1,13,24,2,8,7,1,0,0.333333333,0.375,0,3,0.448275862,0,0,5,8,0,0,0,0,1,John Hattig,N,210.0,74.0,1,2,8/19/2006,10/1/2006,hattj001,hattijo01,8.0,2.0,3.0,0.0
haugear01,1,15,18,0,1,1,0,0,0.055555556,0.055555556,0,0,0.105263158,0,0,1,0,0,0,0,0,0,Arthur Hauger,N,168.0,71.0,2,2,7/17/1912,8/28/1912,hauga101,haugear01,1.0,0.0,0.0,0.0
hausear01,5,433,1468,180,349,290,33,20,0.23773842,0.29972752,6,137,0.305400372,68,0,121,184,0,22,64,0,0,Arnold Hauser,N,145.0,66.0,3,2,4/21/1910,9/29/1915,hausa101,hausear01,69.8,36.0,27.4,1.2
hausejo01,6,629,2041,351,580,369,103,28,0.284174424,0.47966683,80,356,0.368079585,19,19,250,229,0,21,55,0,0,Joe Hauser,N,175.0,70.0,2,1,4/18/1922,10/6/1929,hausj101,hausejo01,96.66666666666667,58.5,59.333333333333336,13.333333333333334
hausmge01,3,301,1136,173,304,253,35,13,0.267605634,0.329225352,3,78,0.338106603,10,0,120,77,0,1,46,0,16,George Hausmann,N,145.0,65.0,3,2,4/18/1944,9/8/1949,hausg101,hausmge01,101.33333333333333,57.666666666666664,26.0,1.0
hautzch01,2,26,107,5,30,27,3,0,0.280373832,0.308411215,0,4,0.3,5,1,3,9,0,0,0,0,0,Charlie Hautz,N,150.0,67.0,3,0,1875-05-04,1884-09-04,hautc101,hautzch01,15.0,2.5,2.0,0.0
hawesbi01,2,117,504,99,128,107,10,7,0.253968254,0.325396825,4,9,0.264187867,0,0,7,13,0,0,0,0,0,Bill Hawes,N,155.0,70.0,3,2,1879-05-01,1884-10-15,haweb101,hawesbi01,64.0,49.5,4.5,2.0
hawesro01,1,3,6,0,1,1,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,1,0,0,0,0,0,Roy Hawes,N,190.0,74.0,2,1,9/23/1951,9/30/1951,hawer101,hawesro01,1.0,0.0,0.0,0.0
hawketh01,2,102,401,40,94,81,10,3,0.234413965,0.274314214,0,20,0.249388753,0,0,8,14,0,0,0,0,0,Thorny Hawkes,N,135.0,68.0,3,2,1879-05-01,1884-08-02,hawkt101,hawketh01,47.0,20.0,10.0,0.0
hawksch01,2,146,393,68,124,92,17,8,0.315521628,0.452926209,7,60,0.377314815,3,7,37,45,0,2,13,0,0,Chicken Hawks,N,167.0,71.0,2,1,4/14/1921,9/27/1925,hawkc101,hawksch01,62.0,34.0,30.0,3.5
haworho01,1,7,7,0,1,1,0,0,0.142857143,0.142857143,0,1,0.333333333,0,0,2,2,0,0,0,0,0,Howie Haworth,N,165.0,70.0,2,2,8/14/1915,8/28/1915,hawoh101,haworho01,1.0,0.0,1.0,0.0
hawpebr01,11,910,2934,400,806,483,176,23,0.274710293,0.477164281,124,492,0.37626922,13,16,430,810,47,14,1,22,66,Brad Hawpe,N,190.0,74.0,2,1,5/1/2004,7/22/2013,hawpb001,hawpebr01,80.6,40.0,49.2,12.4
haydeja01,3,147,578,60,145,122,14,8,0.250865052,0.307958478,1,33,0.29821718,11,0,36,0,0,3,18,0,0,Jack Hayden,N,170.0,69.0,2,1,4/26/1901,9/26/1908,haydj101,haydeja01,48.333333333333336,20.0,11.0,0.3333333333333333
hayesbi01,2,5,9,0,2,1,1,0,0.222222222,0.333333333,0,0,0.222222222,0,0,0,3,0,0,0,0,0,Bill Hayes,N,195.0,72.0,3,2,9/30/1980,9/3/1981,hayeb101,hayesbi01,1.0,0.0,0.0,0.0
hayesch01,18,1547,5262,580,1379,968,251,16,0.262067655,0.397947548,144,740,0.319903164,47,31,420,918,30,21,12,50,155,Charlie Hayes,N,190.0,72.0,3,2,9/11/1988,6/27/2001,hayec001,hayesch01,86.1875,36.25,46.25,9.0
hayesfr01,20,1364,4493,545,1164,800,213,32,0.259069664,0.400178055,119,628,0.343392505,30,20,564,627,0,13,51,0,96,Frankie Hayes,N,185.0,72.0,3,2,9/21/1933,5/17/1947,hayef101,hayesfr01,68.47058823529412,32.05882352941177,36.94117647058823,7.0
hayesja01,9,300,1148,106,267,184,63,10,0.232578397,0.331010453,10,81,0.260285474,0,0,39,53,0,4,0,0,0,Jackie Hayes,N,175.0,68.0,0,2,1882-05-02,1890-08-23,hayej102,hayesja01,33.375,13.25,10.125,1.25
hayesja02,14,1091,4040,494,1069,820,196,33,0.26460396,0.344306931,20,493,0.318265259,34,31,309,241,0,9,113,0,5,Jackie Hayes,N,165.0,70.0,3,2,8/5/1927,8/29/1940,hayej101,hayesja02,76.35714285714286,35.285714285714285,35.214285714285715,1.4285714285714286
hayesmi01,1,5,21,1,3,1,0,2,0.142857143,0.333333333,0,2,0.142857143,0,0,0,0,0,0,0,0,0,John Hayes,N,170.0,67.0,0,0,1876-09-09,1876-09-16,hayem101,hayesmi01,3.0,1.0,2.0,0.0
hayesvo01,12,1495,5249,767,1402,941,282,36,0.267098495,0.416269766,143,696,0.362714636,253,97,712,804,82,22,19,50,100,Von Hayes,N,185.0,77.0,2,2,4/14/1981,8/19/1992,hayev001,hayesvo01,116.83333333333333,63.916666666666664,58.0,11.916666666666666
haynena01,2,60,89,13,22,21,0,1,0.247191011,0.269662921,0,4,0.294736842,5,3,6,23,0,0,0,0,1,Nathan Haynes,N,180.0,69.0,2,1,5/28/2007,5/9/2008,haynn001,haynena01,11.0,6.5,2.0,0.0
haywora01,19,699,2062,220,546,433,92,16,0.264791465,0.332201746,5,238,0.3309797,2,6,198,188,0,6,38,0,3,Ray Hayworth,N,180.0,72.0,3,2,6/27/1926,6/18/1945,haywr101,haywora01,32.11764705882353,12.941176470588236,14.0,0.29411764705882354
haywore01,2,146,430,27,91,74,15,1,0.211627907,0.258139535,1,42,0.243303571,0,2,17,19,0,1,2,0,11,Red Hayworth,N,200.0,73.0,3,2,4/21/1944,9/22/1945,haywr102,haywore01,45.5,13.5,21.0,0.5
hazewdr01,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Drungo Hazewood,N,210.0,75.0,3,2,9/19/1980,10/4/1980,hazed101,hazewdr01,0.0,1.0,0.0,0.0
hazlebo01,5,110,261,37,81,58,14,0,0.310344828,0.46743295,9,37,0.397993311,1,3,32,35,4,2,2,0,1,Bob Hazle,N,190.0,72.0,2,2,9/8/1955,9/28/1958,hazlb101,hazlebo01,20.25,9.25,9.25,2.25
hazledo01,1,7,23,0,3,3,0,0,0.130434783,0.130434783,0,0,0.230769231,0,0,2,0,0,1,0,0,0,Doc Hazelton,N,0.0,0.0,3,0,4/17/1902,4/26/1902,hazld101,hazledo01,3.0,0.0,0.0,0.0
headje01,1,10,24,2,3,2,1,0,0.125,0.166666667,0,1,0.16,1,0,0,5,0,1,0,0,0,Jerad Head,N,210.0,72.0,3,2,8/28/2011,9/26/2011,headj001,headje01,3.0,2.0,1.0,0.0
healyfr01,4,42,54,9,13,10,3,0,0.240740741,0.296296296,0,5,0.267857143,0,0,2,10,0,0,0,0,1,Francis Healy,N,175.0,69.0,3,2,4/29/1930,9/26/1934,healf101,healyfr01,3.25,2.25,1.25,0.0
healyfr02,11,470,1326,144,332,246,60,6,0.250377074,0.349924585,20,141,0.330645161,30,17,154,242,4,2,12,2,29,Fran Healy,N,220.0,77.0,3,2,9/3/1969,4/21/1978,healf102,healyfr02,33.2,14.4,14.1,2.0
healyth01,2,29,100,15,23,20,2,1,0.23,0.27,0,7,0.3125,1,4,7,6,0,5,1,0,0,Thomas Healy,N,172.0,72.0,3,2,7/13/1915,10/3/1916,healt102,healyth01,11.5,7.5,3.5,0.0
hearned01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ed Hearne,N,160.0,69.0,3,2,6/9/1910,6/10/1910,heare101,hearned01,0.0,0.0,0.0,0.0
hearned02,3,62,171,19,45,32,9,0,0.263157895,0.385964912,4,14,0.324468085,0,1,16,22,0,0,2,1,6,Ed Hearn,N,215.0,75.0,3,2,5/17/1986,10/2/1988,heare001,hearned02,15.0,6.333333333333333,4.666666666666667,1.3333333333333333
hearnhu01,3,94,293,31,83,68,13,2,0.283276451,0.341296928,0,35,0.335443038,5,0,19,0,0,4,10,0,0,Hughie Hearne,N,182.0,68.0,3,2,8/29/1901,7/2/1903,hearh101,hearnhu01,27.666666666666668,10.333333333333334,11.666666666666666,0.0
hearrje01,2,16,30,2,6,5,1,0,0.2,0.233333333,0,4,0.272727273,0,0,3,9,0,0,0,0,1,Jeff Hearron,N,195.0,73.0,3,2,8/25/1985,9/28/1986,hearj001,hearrje01,3.0,1.0,2.0,0.0
heathbi01,6,112,199,13,47,40,6,1,0.236180905,0.27638191,0,13,0.334782609,1,0,26,22,3,1,0,1,5,Bill Heath,N,175.0,68.0,2,2,10/3/1965,8/19/1969,heatb101,heathbi01,9.4,2.6,2.6,0.0
heathcl01,19,1415,4443,643,1222,919,206,55,0.275039388,0.37452172,42,448,0.333402318,191,75,367,325,0,22,134,0,0,Cliff Heathcote,N,160.0,70.0,2,1,6/4/1918,9/24/1932,heatc101,heathcl01,71.88235294117646,37.8235294117647,26.352941176470587,2.4705882352941178
heathje01,16,1383,4937,777,1447,872,279,102,0.293092971,0.508811019,194,887,0.370036101,56,47,593,670,0,10,20,0,59,Jeff Heath,N,200.0,71.0,2,2,9/13/1936,9/8/1949,heatj101,heathje01,96.46666666666667,51.8,59.13333333333333,12.933333333333334
heathke01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kelly Heath,N,155.0,67.0,3,2,4/20/1982,4/20/1982,heatk101,heathke01,0.0,0.0,0.0,0.0
heathmi01,2,46,160,16,34,30,1,3,0.2125,0.25625,0,18,0.31147541,0,0,22,28,0,1,4,0,0,Mickey Heath,N,175.0,72.0,2,1,4/18/1931,6/5/1932,heatm101,heathmi01,17.0,8.0,9.0,0.0
heathmi02,16,1325,4212,462,1061,775,173,27,0.251899335,0.367046534,86,469,0.303196147,54,40,278,616,24,22,41,32,121,Mike Heath,N,180.0,71.0,3,2,6/3/1978,7/2/1991,heatm001,heathmi02,70.73333333333333,30.8,31.266666666666666,5.733333333333333
heathto01,3,134,330,36,76,55,16,2,0.23030303,0.318181818,3,34,0.356962025,0,1,65,40,0,0,8,0,0,Tommy Heath,N,185.0,70.0,3,2,4/23/1935,9/18/1938,heatt101,heathto01,25.333333333333332,12.0,11.333333333333334,1.0
hechimi01,4,13,16,1,2,1,1,0,0.125,0.1875,0,0,0.222222222,0,0,2,2,0,0,0,0,0,Mike Hechinger,N,175.0,72.0,3,2,9/27/1912,9/8/1913,hechm101,hechimi01,0.6666666666666666,0.3333333333333333,0.0,0.0
heffebe01,1,8,11,0,1,0,1,0,0.090909091,0.181818182,0,1,0.090909091,0,0,0,1,0,0,0,0,1,Bert Heffernan,N,185.0,70.0,2,2,5/13/1992,6/4/1992,heffb001,heffebe01,1.0,0.0,1.0,0.0
heffndo01,13,743,2526,275,610,486,99,19,0.241488519,0.302850356,6,248,0.316934046,18,26,270,218,0,9,41,0,30,Don Heffner,N,155.0,70.0,3,2,4/17/1934,4/29/1944,heffd101,heffndo01,50.833333333333336,22.916666666666668,20.666666666666668,0.5
heganmi01,18,966,2080,281,504,360,73,18,0.242307692,0.371153846,53,229,0.345805921,28,21,311,489,19,7,31,15,29,Mike Hegan,N,188.0,73.0,2,1,9/13/1964,7/8/1977,hegam101,heganmi01,33.6,18.733333333333334,15.266666666666667,3.533333333333333
hegmabo01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bob Hegman,N,180.0,73.0,3,2,8/8/1985,8/8/1985,hegmb001,hegmabo01,0.0,0.0,0.0,0.0
heideja01,12,426,1093,94,231,191,27,4,0.211344922,0.268069533,9,75,0.270989194,5,10,78,203,11,6,22,15,19,Jack Heidemann,N,175.0,72.0,3,2,5/2/1969,5/10/1977,heidj101,heideja01,23.1,9.4,7.5,0.9
heilech01,1,5,15,1,2,1,1,0,0.133333333,0.2,0,1,0.133333333,0,0,0,0,0,0,0,0,0,Chink Heileman,N,155.0,68.0,3,2,7/8/1901,7/21/1901,heilc101,heilech01,2.0,1.0,1.0,0.0
heimva01,1,13,45,6,9,7,1,1,0.2,0.266666667,0,7,0.294117647,1,0,5,3,0,1,0,0,1,Val Heim,N,170.0,71.0,2,2,8/31/1942,9/22/1942,heimv101,heimva01,9.0,6.0,7.0,0.0
heinebu01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bud Heine,N,145.0,68.0,2,2,10/1/1921,10/1/1921,heinb101,heinebu01,0.0,0.0,0.0,0.0
heintch01,3,34,82,1,19,16,3,0,0.231707317,0.268292683,0,9,0.26744186,0,0,4,18,0,0,2,0,3,Chris Heintz,N,210.0,73.0,3,2,9/10/2005,9/26/2007,heinc001,heintch01,6.333333333333333,0.3333333333333333,3.0,0.0
heintto01,4,90,140,17,34,26,5,0,0.242857143,0.342857143,3,12,0.320512821,0,0,14,22,2,0,1,0,1,Tom Heintzelman,N,180.0,73.0,3,2,8/12/1973,10/1/1978,heint101,heintto01,8.5,4.25,3.0,0.75
heinzja01,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Heinzman,N,0.0,0.0,3,2,1886-10-02,1886-10-02,heinj101,heinzja01,0.0,1.0,0.0,0.0
heisebo01,15,499,1144,104,283,236,43,3,0.247377622,0.292832168,1,86,0.281327801,3,7,47,77,3,6,30,5,27,Bob Heise,N,175.0,72.0,3,2,9/12/1967,10/1/1977,heisb101,heisebo01,21.76923076923077,8.0,6.615384615384615,0.07692307692307693
heistal01,3,177,495,63,126,92,20,6,0.254545455,0.367676768,8,46,0.327272727,6,4,52,72,0,2,5,1,14,Al Heist,N,185.0,74.0,3,2,7/17/1960,9/27/1962,heisa101,heistal01,42.0,21.0,15.333333333333334,2.6666666666666665
heitmhe01,2,95,321,47,87,66,11,10,0.271028037,0.367601246,0,22,0.329512894,13,0,25,0,0,3,11,0,0,Heinie Heitmuller,N,215.0,74.0,3,2,4/26/1909,7/23/1910,heith101,heitmhe01,43.5,23.5,11.0,0.0
heldwo01,22,1390,4019,524,963,612,150,22,0.239611844,0.421497885,179,559,0.337628866,14,11,508,944,45,56,34,28,92,Woodie Held,N,167.0,70.0,3,2,9/5/1954,9/28/1969,heldw101,heldwo01,53.5,29.11111111111111,31.055555555555557,9.944444444444445
helfaer01,3,53,105,11,18,15,2,1,0.171428571,0.20952381,0,9,0.256410256,0,0,11,27,0,1,3,0,2,Eric Helfand,N,195.0,72.0,2,2,9/4/1993,9/30/1995,helfe001,helfaer01,6.0,3.6666666666666665,3.0,0.0
helfha01,3,78,196,18,36,19,11,0,0.183673469,0.331632653,6,22,0.22705314,0,1,10,41,0,1,2,0,5,Hank Helf,N,196.0,73.0,3,2,5/5/1938,9/29/1946,helfh101,helfha01,12.0,6.0,7.333333333333333,2.0
helfrty01,1,43,104,12,25,19,6,0,0.240384615,0.298076923,0,5,0.336134454,2,0,15,21,0,0,4,0,0,Ty Helfrich,N,178.0,70.0,3,2,6/30/1915,9/24/1915,helft101,helfrty01,25.0,12.0,5.0,0.0
helli01,1,1,4,0,1,1,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0, Hellings,N,0.0,0.0,0,0,1875-07-19,1875-07-19,hellu101,helli01,1.0,0.0,0.0,0.0
hellmto01,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tony Hellman,N,175.0,69.0,3,0,1886-10-10,1886-10-10,hellt101,hellmto01,0.0,0.0,0.0,0.0
helmswe01,13,1212,2711,280,694,454,151,14,0.255994098,0.405016599,75,374,0.321228128,3,12,220,687,14,45,12,39,77,Wes Helms,N,230.0,76.0,3,2,9/5/1998,8/13/2011,helmw001,helmswe01,53.38461538461539,21.53846153846154,28.76923076923077,5.769230769230769
heltoto01,17,2247,7962,1401,2519,1521,592,37,0.316377795,0.539060538,369,1406,0.425249169,37,29,1335,1175,185,57,3,93,186,Todd Helton,N,220.0,74.0,2,1,8/2/1997,9/29/2013,heltt001,heltoto01,148.1764705882353,82.41176470588235,82.70588235294117,21.705882352941178
heltzhe01,2,40,108,7,17,13,4,0,0.157407407,0.194444444,0,5,0.228813559,0,0,9,16,0,1,0,0,2,Heinie Heltzel,N,150.0,70.0,3,2,7/27/1943,8/6/1944,helth101,heltzhe01,8.5,3.5,2.5,0.0
hemined01,3,43,138,10,31,24,5,2,0.224637681,0.289855072,0,13,0.281879195,7,0,10,11,0,1,7,0,0,Ed Hemingway,N,165.0,71.0,1,2,9/17/1914,8/14/1918,hemie101,hemined01,10.333333333333334,3.3333333333333335,4.333333333333333,0.0
hemonsc01,9,298,607,79,132,90,30,0,0.217462932,0.326194399,12,58,0.294985251,23,13,65,162,0,3,9,3,17,Scott Hemond,N,205.0,72.0,3,2,9/9/1989,9/29/1995,hemos001,hemonsc01,16.5,9.875,7.25,1.5
hempdu01,4,31,117,11,25,21,2,2,0.213675214,0.264957265,0,5,0.28125,4,0,9,12,0,2,0,0,0,Ducky Hemp,N,136.0,67.0,0,0,1887-10-06,1890-08-25,hempd101,hempdu01,8.333333333333334,3.6666666666666665,1.6666666666666667,0.0
hemphbr01,1,12,21,3,3,3,0,0,0.142857143,0.142857143,0,2,0.269230769,0,0,4,4,0,0,1,1,1,Bret Hemphill,N,200.0,75.0,1,2,6/28/1999,10/3/1999,hempb001,hemphbr01,3.0,3.0,2.0,0.0
hemphch01,15,1242,4541,580,1230,1023,117,68,0.270865448,0.341114292,22,421,0.33687162,207,0,435,0,0,17,100,0,0,Charlie Hemphill,N,160.0,69.0,2,1,1899-06-27,10/3/1911,hempc101,hemphch01,94.61538461538461,44.61538461538461,32.38461538461539,1.6923076923076923
hemphfr01,2,14,43,0,3,3,0,0,0.069767442,0.069767442,0,2,0.259259259,1,0,9,0,0,2,1,0,0,Frank Hemphill,N,165.0,71.0,3,2,4/17/1906,6/23/1909,hempf101,hemphfr01,1.5,0.0,1.0,0.0
hemslro01,25,1593,5047,562,1321,961,257,72,0.261739647,0.359619576,31,555,0.31102071,29,18,357,395,0,4,101,0,54,Rollie Hemsley,N,170.0,70.0,3,2,4/19/1928,4/17/1947,hemsr101,hemslro01,60.04545454545455,25.545454545454547,25.227272727272727,1.4090909090909092
hendeke01,20,1444,4553,595,1168,804,216,26,0.256534153,0.395783,122,576,0.35269631,86,42,589,763,77,30,19,36,122,Ken Henderson,N,180.0,74.0,1,2,4/23/1965,7/19/1980,hendk101,hendeke01,64.88888888888889,33.05555555555556,32.0,6.777777777777778
hendest01,12,1085,3484,459,976,697,162,49,0.280137773,0.413318025,68,428,0.357378715,79,58,386,677,32,13,11,22,108,Steve Henderson,N,190.0,74.0,3,2,6/16/1977,9/28/1988,hends001,hendest01,81.33333333333333,38.25,35.666666666666664,5.666666666666667
hendrha01,15,922,2910,434,896,645,157,46,0.30790378,0.442955326,48,413,0.363665087,75,0,239,243,0,16,55,0,5,Harvey Hendrick,N,190.0,74.0,2,2,4/20/1923,8/28/1934,hendh101,hendrha01,68.92307692307692,33.38461538461539,31.76923076923077,3.6923076923076925
hendrja01,4,42,145,11,30,23,3,4,0.206896552,0.282758621,0,4,0.28125,5,0,15,0,0,0,12,0,0,Jack Hendricks,N,160.0,71.0,2,1,6/12/1902,9/28/1903,hendj101,hendrja01,10.0,3.6666666666666665,1.3333333333333333,0.0
hendrti01,8,416,1291,152,356,260,68,22,0.275755229,0.376452363,6,192,0.372483221,26,13,185,128,0,14,56,0,0,Tim Hendryx,N,170.0,69.0,3,2,9/4/1911,7/26/1921,hendt101,hendrti01,44.5,19.0,24.0,0.75
hengeda01,4,69,167,10,31,24,3,0,0.185628743,0.275449102,4,18,0.208092486,0,0,4,36,0,1,2,1,4,Dave Hengel,N,185.0,72.0,3,2,9/3/1986,6/27/1989,hengd001,hengeda01,7.75,2.5,4.5,1.0
henglmo01,4,35,133,13,24,19,3,2,0.180451128,0.233082707,0,0,0.204379562,0,0,4,2,0,0,0,0,0,Moxie Hengel,N,144.0,68.0,3,0,1884-04-20,1885-05-27,hengm101,henglmo01,8.0,4.333333333333333,0.0,0.0
henlebo01,1,41,115,16,35,23,8,1,0.304347826,0.469565217,3,18,0.376923077,3,0,11,26,0,3,2,1,4,Bob Henley,N,190.0,74.0,3,2,7/19/1998,9/26/1998,henlb001,henlebo01,35.0,16.0,18.0,3.0
henlega01,1,14,30,7,9,7,1,0,0.3,0.433333333,1,2,0.382352941,0,0,4,4,0,0,1,0,0,Gail Henley,N,180.0,69.0,2,2,4/13/1954,5/6/1954,henlg101,henlega01,9.0,7.0,2.0,1.0
henlibu01,13,740,2101,258,611,454,96,21,0.290813898,0.413612565,40,268,0.360789361,18,10,192,156,0,38,51,0,0,Butch Henline,N,175.0,70.0,3,2,4/13/1921,7/18/1931,henlb101,henlibu01,50.916666666666664,21.5,22.333333333333332,3.3333333333333335
hennele01,1,14,22,2,3,3,0,0,0.136363636,0.136363636,0,0,0.24,2,0,3,6,0,0,1,0,0,Les Hennessy,N,190.0,72.0,3,2,6/4/1913,7/20/1913,hennl101,hennele01,3.0,2.0,0.0,0.0
henribo01,3,48,16,13,2,2,0,0,0.125,0.125,0,1,0.166666667,0,0,1,7,0,0,0,1,0,Bobby Henrich,N,185.0,73.0,3,2,5/3/1957,9/19/1959,henrb103,henribo01,0.6666666666666666,4.333333333333333,0.3333333333333333,0.0
henrifr01,1,36,90,4,19,15,4,0,0.211111111,0.255555556,0,4,0.22826087,0,0,2,12,0,0,2,0,0,Fritz Henrich,N,160.0,70.0,2,1,4/19/1924,9/13/1924,henrf101,henrifr01,19.0,4.0,4.0,0.0
henriol01,7,321,487,84,131,111,12,7,0.26899384,0.328542094,1,48,0.392491468,15,9,97,43,0,2,12,0,0,Olaf Henriksen,N,158.0,67.0,2,1,8/11/1911,6/27/1917,henro101,henriol01,18.714285714285715,12.0,6.857142857142857,0.14285714285714285
henryge01,1,21,83,11,23,20,3,0,0.277108434,0.313253012,0,13,0.375,2,0,11,12,0,2,0,0,0,George Henry,N,180.0,69.0,3,2,1893-04-27,1893-06-03,henrg101,henryge01,23.0,11.0,13.0,0.0
henryjo02,9,688,1920,161,397,326,54,15,0.206770833,0.253645833,2,171,0.302974828,55,5,244,189,0,21,60,0,0,John Henry,N,180.0,72.0,3,2,7/8/1910,8/10/1918,henrj101,henryjo02,44.111111111111114,17.88888888888889,19.0,0.2222222222222222
henryro01,2,42,69,5,9,5,1,1,0.130434783,0.260869565,2,8,0.175675676,0,0,4,24,0,0,0,1,4,Ron Henry,N,180.0,73.0,3,2,4/15/1961,10/2/1964,henrr101,henryro01,4.5,2.5,4.0,1.0
henrysn01,2,29,75,6,14,9,4,1,0.186666667,0.266666667,0,7,0.217948718,2,2,3,9,0,0,3,0,0,Snake Henry,N,170.0,72.0,2,1,9/15/1922,5/14/1923,henrs101,henrysn01,7.0,3.0,3.5,0.0
hensodr01,2,8,9,3,1,1,0,0,0.111111111,0.111111111,0,0,0.111111111,0,0,0,3,0,0,0,0,0,Drew Henson,N,222.0,77.0,3,2,9/5/2002,9/28/2003,hensd001,hensodr01,0.5,1.5,0.0,0.0
hermaal01,2,32,94,2,22,18,4,0,0.234042553,0.276595745,0,11,0.234042553,3,2,0,8,0,0,3,0,0,Al Hermann,N,180.0,72.0,3,2,7/13/1923,4/20/1924,herma102,hermaal01,11.0,1.0,5.5,0.0
hermach01,8,189,492,49,96,58,23,2,0.195121951,0.329268293,13,34,0.256074766,9,8,38,168,1,2,7,2,4,Chad Hermansen,N,185.0,74.0,3,2,9/7/1999,4/17/2004,hermc001,hermach01,13.714285714285714,7.0,4.857142857142857,1.8571428571428572
hermage01,13,739,1960,276,533,384,85,18,0.271938776,0.404081633,46,259,0.371642448,43,2,289,212,0,22,24,0,47,Gene Hermanski,N,185.0,71.0,2,2,8/14/1943,9/22/1953,hermg101,hermage01,48.45454545454545,25.09090909090909,23.545454545454547,4.181818181818182
hermije01,12,632,2012,248,517,339,104,9,0.25695825,0.414512922,65,250,0.338759349,22,8,216,517,16,21,4,8,40,Jeremy Hermida,N,220.0,75.0,2,2,8/31/2005,4/26/2012,hermj001,hermije01,51.7,24.8,25.0,6.5
hermore01,4,91,223,25,47,43,3,1,0.210762332,0.233183857,0,8,0.259414226,6,3,14,21,0,1,6,1,4,Remy Hermoso,N,155.0,68.0,3,2,9/14/1967,9/30/1974,hermr101,hermore01,11.75,6.25,2.0,0.0
hernaal01,2,27,71,4,13,9,3,0,0.183098592,0.267605634,1,5,0.183098592,1,1,0,15,0,0,0,0,1,Alex Hernandez,N,190.0,76.0,2,1,9/1/2000,8/10/2001,herna001,hernaal01,6.5,2.0,2.5,0.5
